,Unnamed: 0,timestamp,page_views,ad_spend,is_weekend,day_of_week,is_holiday,New Column,holiday_binary
293,293,2022-10-21,1056.8402488801742,275.4880629106308,False,Friday,False,1332.328311790805,0
294,294,2022-10-22,1178.1820193153424,190.71046457895144,True,Saturday,False,1368.8924838942937,0
295,295,2022-10-23,1460.8313423437548,159.21271214218038,True,Sunday,False,1620.0440544859352,0
296,296,2022-10-24,1578.6362919604203,276.9879962629975,False,Monday,False,1855.6242882234178,0
297,297,2022-10-25,1383.6084640222853,259.21898562629826,False,Tuesday,False,1642.8274496485835,0
298,298,2022-10-26,1214.738790484902,274.3858635651688,False,Wednesday,False,1489.1246540500708,0
299,299,2022-10-27,1038.4097155400884,268.88886525770835,False,Thursday,False,1307.2985807977968,0
300,300,2022-10-28,1014.635236769377,225.13014967233784,False,Friday,False,1239.7653864417148,0
301,301,2022-10-29,1415.4487514486682,163.1945687940909,True,Saturday,False,1578.643320242759,0
302,302,2022-10-30,1424.117746952917,202.41880815369785,True,Sunday,False,1626.536555106615,0
303,303,2022-10-31,1443.7777234226396,268.311107963004,False,Monday,False,1712.0888313856435,0
304,304,2022-11-01,1426.3038415959377,249.3729521810756,False,Tuesday,False,1675.6767937770132,0
305,305,2022-11-02,1216.127592221488,253.51982149926343,False,Wednesday,False,1469.6474137207513,0
306,306,2022-11-03,1141.0520387908311,288.3299468736527,False,Thursday,False,1429.3819856644839,0
307,307,2022-11-04,1306.6880592866005,473.1890108822544,False,Friday,False,1779.877070168855,0
308,308,2022-11-05,1242.5362028827976,437.34907398243047,True,Saturday,False,1679.8852768652282,0
309,309,2022-11-06,1547.1972441915873,414.87037297431255,True,Sunday,False,1962.0676171658997,0
310,310,2022-11-07,1628.7901513215882,484.4057164505127,False,Monday,False,2113.195867772101,0
311,311,2022-11-08,1517.7520775767148,523.8994581069451,False,Tuesday,False,2041.6515356836599,0
312,312,2022-11-09,1433.2735898778546,515.6986430169702,False,Wednesday,False,1948.9722328948249,0
313,313,2022-11-10,1286.9309219167951,515.3414416273484,False,Thursday,False,1802.2723635441434,0
314,314,2022-11-11,1353.5019747001988,289.16436421462987,False,Friday,False,1642.6663389148287,0
315,315,2022-11-12,1549.5261782484793,180.6301152489828,True,Saturday,False,1730.156293497462,0
316,316,2022-11-13,1592.5453142456067,200.4585891388489,True,Sunday,False,1793.0039033844557,0
317,317,2022-11-14,1459.4038987976062,240.6919973021963,False,Monday,False,1700.0958960998025,0
318,318,2022-11-15,1271.5344447449145,259.72499057465325,False,Tuesday,False,1531.2594353195677,0
319,319,2022-11-16,1038.0835770121396,246.09570836896947,False,Wednesday,False,1284.1792853811091,0
320,320,2022-11-17,1277.770307972914,252.9098789497816,False,Thursday,False,1530.6801869226956,0
321,321,2022-11-18,1077.0272998162914,267.8547107631074,False,Friday,False,1344.8820105793989,0
322,322,2022-11-19,1297.7639148037315,155.45337950299583,True,Saturday,False,1453.2172943067274,0
323,323,2022-11-20,1455.7854332079503,242.7716182705638,True,Sunday,False,1698.557051478514,0
324,324,2022-11-21,1552.140317382584,219.8194785550089,False,Monday,False,1771.9597959375928,0
325,325,2022-11-22,1419.2074448138678,213.57434161636803,False,Tuesday,False,1632.7817864302358,0
326,326,2022-11-23,1303.6929433452642,284.74332620500206,False,Wednesday,False,1588.4362695502664,0
327,327,2022-11-24,1068.316332188653,273.7498808188881,False,Thursday,False,1342.0662130075411,0
328,328,2022-11-25,1138.570605873571,268.72359451156467,False,Friday,False,1407.2942003851356,0
329,329,2022-11-26,1375.73766122034,348.8503652779284,True,Saturday,False,1724.5880264982684,0
330,330,2022-11-27,1485.1466496720989,329.6325968145926,True,Sunday,False,1814.7792464866916,0
331,331,2022-11-28,1671.390337926406,373.08236885542505,False,Monday,True,2044.472706781831,1
332,332,2022-11-29,1524.1215235930665,402.2741367458118,False,Tuesday,False,1926.3956603388783,0
333,333,2022-11-30,1360.739143645554,229.68514865463663,False,Wednesday,False,1590.4242923001905,0
334,334,2022-12-01,1275.0455108252554,279.2535920025325,False,Thursday,False,1554.299102827788,0
335,335,2022-12-02,1374.2473975841938,245.58827855493584,False,Friday,False,1619.8356761391296,0
336,336,2022-12-03,1349.8988819322922,155.23508409622465,True,Saturday,False,1505.1339660285169,0
337,337,2022-12-04,1420.026914430467,170.3584247504102,True,Sunday,False,1590.3853391808773,0
338,338,2022-12-05,1576.431290804904,262.3879436282687,False,Monday,False,1838.8192344331726,0
339,339,2022-12-06,1332.2029203995803,233.0882634158808,False,Tuesday,False,1565.2911838154612,0
340,340,2022-12-07,1179.8314387095377,225.33338813300705,False,Wednesday,False,1405.1648268425447,0
341,341,2022-12-08,1218.3399264117315,257.31061634475736,False,Thursday,False,1475.650542756489,0
342,342,2022-12-09,1293.8459803448832,257.34899713326166,False,Friday,False,1551.194977478145,0
343,343,2022-12-10,1350.5229120355625,164.79170473886612,True,Saturday,False,1515.3146167744287,0
344,344,2022-12-11,1551.4158960039808,165.86885083145032,True,Sunday,False,1717.2847468354312,0
345,345,2022-12-12,1703.874680848277,256.96149812072906,False,Monday,False,1960.8361789690061,0
346,346,2022-12-13,1425.5704469845386,206.55746975508023,False,Tuesday,False,1632.127916739619,0
347,347,2022-12-14,1443.903071079322,207.77608676870332,False,Wednesday,False,1651.6791578480254,0
348,348,2022-12-15,1229.830420141003,228.4466733624269,False,Thursday,False,1458.27709350343,0
349,349,2022-12-16,1054.488517823335,243.5965854486446,False,Friday,False,1298.0851032719797,0
350,350,2022-12-17,1415.1054147950326,189.3272269679401,True,Saturday,False,1604.4326417629727,0
351,351,2022-12-18,1556.4980508654687,224.26068650848657,True,Sunday,False,1780.7587373739552,0
352,352,2022-12-19,1679.300552503447,275.7297886960606,False,Monday,False,1955.0303411995078,0
353,353,2022-12-20,1491.6166854980045,245.2018441010972,False,Tuesday,False,1736.8185295991016,0
354,354,2022-12-21,1276.5106513648498,249.42951376291933,False,Wednesday,False,1525.940165127769,0
355,355,2022-12-22,1114.739848053582,219.9241190608657,False,Thursday,False,1334.6639671144476,0
356,356,2022-12-23,1218.6933915186576,399.4446059202283,False,Friday,False,1618.1379974388858,0
357,357,2022-12-24,1328.7101125178965,321.34024083239586,True,Saturday,False,1650.0503533502924,0
358,358,2022-12-25,1491.4105988713377,339.6815568101427,True,Sunday,True,1831.0921556814803,1
359,359,2022-12-26,1733.7115536202396,375.1830716934303,False,Monday,False,2108.89462531367,0
360,360,2022-12-27,1667.5904714274566,265.58039542723515,False,Tuesday,False,1933.1708668546917,0
361,361,2022-12-28,1405.469958205632,295.98216739007734,False,Wednesday,False,1701.4521255957095,0
362,362,2022-12-29,1193.766534739303,246.73719554629423,False,Thursday,False,1440.5037302855974,0
363,363,2022-12-30,1300.313472510126,412.0513516629683,False,Friday,False,1712.3648241730943,0
364,364,2022-12-31,1537.5345568094676,350.7043197513334,True,Saturday,False,1888.2388765608011,0
365,365,2023-01-01,1522.2926481425031,317.96338584342493,True,Sunday,True,1840.256033985928,1
366,366,2023-01-02,1700.613615989868,406.7227744543125,False,Monday,False,2107.336390444181,0
367,367,2023-01-03,1569.9444102961966,250.37777202345384,False,Tuesday,False,1820.3221823196504,0
368,368,2023-01-04,1315.2298328468762,252.93028295646496,False,Wednesday,False,1568.1601158033411,0
369,369,2023-01-05,1377.3798007198536,226.809706484336,False,Thursday,False,1604.1895072041896,0
370,370,2023-01-06,1263.1006294087813,250.7353052277683,False,Friday,False,1513.8359346365496,0
371,371,2023-01-07,1466.6811633416858,194.9399487373635,True,Saturday,False,1661.6211120790492,0
372,372,2023-01-08,1505.254372567778,223.53430823385125,True,Sunday,False,1728.7886808016294,0
373,373,2023-01-09,1596.6693942835943,278.77812478255623,False,Monday,False,1875.4475190661506,0
374,374,2023-01-10,1550.2041168909996,314.59547372534666,False,Tuesday,False,1864.7995906163462,0
375,375,2023-01-11,1308.6191021073375,226.97957311335853,False,Wednesday,False,1535.5986752206961,0
376,376,2023-01-12,1403.9642678631983,276.1696191016204,False,Thursday,False,1680.1338869648187,0
377,377,2023-01-13,1296.3643328336277,255.50026017215052,False,Friday,False,1551.8645930057783,0
378,378,2023-01-14,1452.519056790232,245.6940879965302,True,Saturday,False,1698.2131447867623,0
379,379,2023-01-15,1697.4375882739694,155.75105143934545,True,Sunday,False,1853.1886397133148,0
380,380,2023-01-16,1537.9773801928864,224.8083447345767,False,Monday,False,1762.785724927463,0
381,381,2023-01-17,1398.8804757999433,232.01822063667933,False,Tuesday,False,1630.8986964366227,0
382,382,2023-01-18,1192.5563791534164,186.2831282707058,False,Wednesday,False,1378.839507424122,0
383,383,2023-01-19,1351.2156267423595,234.2273493495772,False,Thursday,False,1585.4429760919368,0
384,384,2023-01-20,1251.3708955917198,227.22602015338907,False,Friday,False,1478.5969157451088,0
385,385,2023-01-21,1631.456648588082,184.51181359428625,True,Saturday,False,1815.9684621823683,0
386,386,2023-01-22,1569.139642848486,190.2526792733148,True,Sunday,False,1759.3923221218006,0
387,387,2023-01-23,1665.797479100626,306.2851251764766,False,Monday,False,1972.0826042771027,0
388,388,2023-01-24,1642.8892924445847,278.5127151455815,False,Tuesday,False,1921.4020075901662,0
389,389,2023-01-25,1512.212002955817,232.6928903301279,False,Wednesday,False,1744.904893285945,0
390,390,2023-01-26,1480.3566459109825,223.04755985954927,False,Thursday,False,1703.4042057705317,0
391,391,2023-01-27,1436.3502907528612,264.7575751451952,False,Friday,False,1701.1078658980564,0
392,392,2023-01-28,1552.7563645009589,140.39300378938074,True,Saturday,False,1693.1493682903397,0
393,393,2023-01-29,1671.0753031069494,234.94376297563065,True,Sunday,False,1906.0190660825801,0
394,394,2023-01-30,1751.8362789069315,285.3832036216386,False,Monday,False,2037.21948252857,0
395,395,2023-01-31,1464.879722692701,235.92473043685885,False,Tuesday,False,1700.80445312956,0
396,396,2023-02-01,1328.9157621664408,198.6059641272737,False,Wednesday,False,1527.5217262937144,0
397,397,2023-02-02,1318.3616059807548,290.6161712249624,False,Thursday,False,1608.9777772057173,0
398,398,2023-02-03,1316.1505448281075,246.56380464242147,False,Friday,False,1562.714349470529,0
399,399,2023-02-04,1429.6557151620052,217.13448935920383,True,Saturday,False,1646.790204521209,0
400,400,2023-02-05,1735.354613576605,132.167170236169,True,Sunday,False,1867.5217838127742,0
401,401,2023-02-06,1770.396345782521,232.0187493113868,False,Monday,False,2002.4150950939077,0
402,402,2023-02-07,1577.3012911754497,250.1573109915455,False,Tuesday,False,1827.4586021669952,0
403,403,2023-02-08,1466.0028715584272,251.40941781294225,False,Wednesday,False,1717.4122893713693,0
404,404,2023-02-09,1210.2550302154714,236.4980358556227,False,Thursday,False,1446.753066071094,0
405,405,2023-02-10,1337.668974406863,268.685497970425,False,Friday,False,1606.354472377288,0
406,406,2023-02-11,1454.9838257092492,147.97138711852216,True,Saturday,False,1602.9552128277714,0
407,407,2023-02-12,1512.457248638881,175.7286154493612,True,Sunday,False,1688.1858640882424,0
408,408,2023-02-13,1715.1089800153206,253.60886895135692,False,Monday,False,1968.7178489666776,0
409,409,2023-02-14,1533.3378415344555,265.4331650217625,False,Tuesday,False,1798.771006556218,0
410,410,2023-02-15,1509.2256126060795,271.3484463426667,False,Wednesday,False,1780.5740589487461,0
411,411,2023-02-16,1379.0843085297493,216.26073724486392,False,Thursday,False,1595.3450457746133,0
412,412,2023-02-17,1294.3276266127466,203.9765748779313,False,Friday,False,1498.304201490678,0
413,413,2023-02-18,1686.413335226081,218.3303046569553,True,Saturday,False,1904.7436398830364,0
414,414,2023-02-19,1760.9683966768584,189.96942035938773,True,Sunday,False,1950.937817036246,0
415,415,2023-02-20,1742.966271520434,227.5454039033034,False,Monday,False,1970.5116754237374,0
416,416,2023-02-21,1580.5246260373535,296.5345592656757,False,Tuesday,False,1877.0591853030292,0
417,417,2023-02-22,1333.1368848078944,253.47023902878576,False,Wednesday,False,1586.60712383668,0
418,418,2023-02-23,1296.2478113494908,285.3789155219148,False,Thursday,False,1581.6267268714055,0
419,419,2023-02-24,1494.9091589207885,252.02555444230327,False,Friday,False,1746.9347133630918,0
420,420,2023-02-25,1690.8522688612725,241.82243774645963,True,Saturday,False,1932.674706607732,0
421,421,2023-02-26,1840.7806920745677,232.6602252732961,True,Sunday,False,2073.440917347864,0
422,422,2023-02-27,1698.5205262785307,242.5310755456278,False,Monday,False,1941.0516018241585,0
423,423,2023-02-28,1535.4037522621318,279.1471285286307,False,Tuesday,False,1814.5508807907624,0
424,424,2023-03-01,1458.8436857438346,269.36127848755444,False,Wednesday,False,1728.204964231389,0
425,425,2023-03-02,1205.4365925785892,291.0589467259705,False,Thursday,False,1496.4955393045598,0
426,426,2023-03-03,1434.95390994364,221.05229618259688,False,Friday,False,1656.0062061262367,0
427,427,2023-03-04,1549.3612010226966,200.5815437999532,True,Saturday,False,1749.9427448226497,0
428,428,2023-03-05,1694.8195593010005,211.75273460548763,True,Sunday,False,1906.572293906488,0
429,429,2023-03-06,1602.663506944779,197.23781540730656,False,Monday,False,1799.9013223520856,0
430,430,2023-03-07,1652.332020735838,214.50224462002677,False,Tuesday,False,1866.8342653558648,0
431,431,2023-03-08,1403.2460517959464,188.823034667197,False,Wednesday,False,1592.0690864631433,0
432,432,2023-03-09,1236.7929971258948,241.91779496666328,False,Thursday,False,1478.710792092558,0
433,433,2023-03-10,1150.9982339510125,271.52626767387886,False,Friday,False,1422.5245016248914,0
434,434,2023-03-11,1520.924422324957,225.07071156288083,True,Saturday,False,1745.995133887838,0
435,435,2023-03-12,1854.4890432675568,182.22284341259325,True,Sunday,False,2036.71188668015,0
436,436,2023-03-13,1903.3264987841007,298.8584663671388,False,Monday,False,2202.1849651512393,0
437,437,2023-03-14,1599.0805193697508,208.5969562535533,False,Tuesday,False,1807.6774756233042,0
438,438,2023-03-15,1389.4856450246175,198.89852681934536,False,Wednesday,False,1588.3841718439628,0
439,439,2023-03-16,1438.1855141364183,248.33356903310144,False,Thursday,False,1686.5190831695197,0
440,440,2023-03-17,1306.4952077253026,261.5219634681792,False,Friday,False,1568.0171711934818,0
441,441,2023-03-18,1562.2482426645574,179.0191575571772,True,Saturday,False,1741.2674002217345,0
442,442,2023-03-19,1786.5816267986197,117.9767369988037,True,Sunday,False,1904.5583637974235,0
443,443,2023-03-20,1871.116431981789,247.32639881461637,False,Monday,False,2118.4428307964054,0
444,444,2023-03-21,1608.3443120338206,210.8659149848544,False,Tuesday,False,1819.2102270186751,0
445,445,2023-03-22,1390.9601966399198,270.0901764649012,False,Wednesday,False,1661.0503731048211,0
446,446,2023-03-23,1307.463780445537,260.99794738290547,False,Thursday,False,1568.4617278284425,0
447,447,2023-03-24,1329.3131108792652,221.80360641017933,False,Friday,False,1551.1167172894445,0
448,448,2023-03-25,1570.23498010861,164.5839924798992,True,Saturday,False,1734.8189725885093,0
449,449,2023-03-26,1769.6130560908027,148.22359434333146,True,Sunday,False,1917.8366504341343,0
450,450,2023-03-27,1829.3434303582,248.11962708180485,False,Monday,False,2077.463057440005,0
451,451,2023-03-28,1550.3624437667204,278.65426961503715,False,Tuesday,False,1829.0167133817577,0
452,452,2023-03-29,1551.5333021123554,220.42821860993368,False,Wednesday,False,1771.9615207222892,0
453,453,2023-03-30,1362.9987519544588,265.12139546553533,False,Thursday,False,1628.1201474199943,0
454,454,2023-03-31,1440.731380568397,234.0922714488268,False,Friday,False,1674.8236520172238,0
455,455,2023-04-01,1504.876938356328,156.21381503212967,True,Saturday,False,1661.0907533884579,0
456,456,2023-04-02,1554.6496718562155,176.78908920136325,True,Sunday,False,1731.4387610575786,0
457,457,2023-04-03,1840.037521418831,218.9427303274188,False,Monday,False,2058.98025174625,0
458,458,2023-04-04,1674.019048825044,233.39052083958452,False,Tuesday,False,1907.4095696646284,0
459,459,2023-04-05,1432.0209384397788,214.06366322233453,False,Wednesday,False,1646.0846016621133,0
460,460,2023-04-06,1377.6040885853454,308.94175398749167,False,Thursday,False,1686.545842572837,0
461,461,2023-04-07,1461.4126965699231,251.05790655915183,False,Friday,False,1712.470603129075,0
462,462,2023-04-08,1440.4793070678888,159.00823476022242,True,Saturday,False,1599.4875418281113,0
463,463,2023-04-09,1736.9976598077826,186.41939732202667,True,Sunday,False,1923.4170571298093,0
464,464,2023-04-10,1847.2683409309025,246.6301585092751,False,Monday,False,2093.8984994401776,0
465,465,2023-04-11,1520.4323212466088,243.37091201400327,False,Tuesday,False,1763.8032332606122,0
466,466,2023-04-12,1487.6109611439897,268.42500100130275,False,Wednesday,False,1756.0359621452924,0
467,467,2023-04-13,1283.9458381092013,272.7252313014192,False,Thursday,False,1556.6710694106205,0
468,468,2023-04-14,1466.849826693207,234.08496557168417,False,Friday,False,1700.9347922648913,0
469,469,2023-04-15,1598.453138906699,162.7254527806596,True,Saturday,False,1761.1785916873587,0
470,470,2023-04-16,1631.3817050987127,171.7484490854507,True,Sunday,False,1803.1301541841633,0
471,471,2023-04-17,1869.5190774794503,180.94236505793245,False,Monday,False,2050.461442537383,0
472,472,2023-04-18,1566.831930852883,204.54426813404345,False,Tuesday,False,1771.3761989869265,0
473,473,2023-04-19,1392.8946846210447,291.0062280233357,False,Wednesday,False,1683.9009126443805,0
474,474,2023-04-20,1371.29484190293,299.3490314050385,False,Thursday,False,1670.6438733079685,0
475,475,2023-04-21,1500.119373812653,242.52891881330865,False,Friday,False,1742.6482926259616,0
476,476,2023-04-22,1535.3766627123882,197.296708891673,True,Saturday,False,1732.6733716040612,0
477,477,2023-04-23,1783.0913886389385,189.33750463630608,True,Sunday,False,1972.4288932752445,0
478,478,2023-04-24,1817.1043911468337,342.3664242536571,False,Monday,False,2159.4708154004907,0
479,479,2023-04-25,1702.9866318584263,283.5872473430373,False,Tuesday,False,1986.5738792014636,0
480,480,2023-04-26,1483.384373493252,246.162472255577,False,Wednesday,False,1729.5468457488291,0
481,481,2023-04-27,1423.5480331127403,221.3337867819872,False,Thursday,False,1644.8818198947274,0
482,482,2023-04-28,1390.0605332142516,201.80661039227283,False,Friday,False,1591.8671436065245,0
483,483,2023-04-29,1597.049635399312,186.1039090760167,True,Saturday,False,1783.1535444753285,0
484,484,2023-04-30,1645.8084858029736,157.3094776414709,True,Sunday,False,1803.1179634444445,0
485,485,2023-05-01,1524.7006299328937,207.33238871206976,False,Monday,False,1732.0330186449635,0
486,486,2023-05-02,1675.6030026233525,230.6028134727242,False,Tuesday,False,1906.2058160960767,0
487,487,2023-05-03,1522.037025611255,217.5535598915681,False,Wednesday,False,1739.5905855028232,0
488,488,2023-05-04,1182.3411532878104,300.61424905217694,False,Thursday,False,1482.9554023399874,0
489,489,2023-05-05,1343.002114921136,455.9249904013637,False,Friday,False,1798.9271053224995,0
490,490,2023-05-06,1621.6478923371226,359.23661845338165,True,Saturday,False,1980.8845107905042,0
491,491,2023-05-07,1942.691364561452,403.874121859581,True,Sunday,False,2346.565486421033,0
492,492,2023-05-08,1911.30993323033,431.7968469223088,False,Monday,False,2343.1067801526387,0
493,493,2023-05-09,1684.9091266311248,403.63727165303226,False,Tuesday,False,2088.546398284157,0
494,494,2023-05-10,1581.4475383912445,679.5155293382126,False,Wednesday,False,2260.963067729457,0
495,495,2023-05-11,1614.2914603731842,649.9891083306626,False,Thursday,False,2264.2805687038467,0
496,496,2023-05-12,1474.0017655286963,423.22862469744894,False,Friday,False,1897.2303902261451,0
497,497,2023-05-13,1783.2678411810125,378.6358489847344,True,Saturday,False,2161.903690165747,0
498,498,2023-05-14,1946.842578908994,358.0774617256999,True,Sunday,False,2304.920040634694,0
499,499,2023-05-15,1811.3448797246592,412.86201739831256,False,Monday,False,2224.206897122972,0
500,500,2023-05-16,1762.024441555561,482.1313357531918,False,Tuesday,False,2244.155777308753,0
501,501,2023-05-17,1695.8390945173478,307.2824992141039,False,Wednesday,False,2003.1215937314516,0
502,502,2023-05-18,1515.8943217302028,208.04297278542575,False,Thursday,False,1723.9372945156285,0
503,503,2023-05-19,1549.5409319517846,266.88907710071715,False,Friday,False,1816.4300090525016,0
504,504,2023-05-20,1597.3211170451086,160.48072292634518,True,Saturday,False,1757.8018399714538,0
505,505,2023-05-21,1591.8929735799734,165.38623848705913,True,Sunday,False,1757.2792120670324,0
506,506,2023-05-22,1860.9638118862783,232.22818227283392,False,Monday,False,2093.1919941591123,0
507,507,2023-05-23,1611.4546360460624,224.08027690960552,False,Tuesday,False,1835.534912955668,0
508,508,2023-05-24,1432.034436152471,251.4556488383448,False,Wednesday,False,1683.4900849908158,0
509,509,2023-05-25,1633.20053846998,225.07149650766888,False,Thursday,False,1858.272034977649,0
510,510,2023-05-26,1434.7472483699312,258.1137047733952,False,Friday,False,1692.8609531433265,0
511,511,2023-05-27,1522.841963857965,178.4928567165259,True,Saturday,False,1701.334820574491,0
512,512,2023-05-28,1688.7417404328337,172.8315585940077,True,Sunday,False,1861.5732990268414,0
513,513,2023-05-29,1872.4829088251047,222.77309013875205,False,Monday,False,2095.2559989638567,0
514,514,2023-05-30,1632.9832527057706,232.69686008295,False,Tuesday,False,1865.6801127887206,0
515,515,2023-05-31,1331.188661646256,272.6617367747727,False,Wednesday,False,1603.8503984210286,0
516,516,2023-06-01,1440.8091268843532,265.0275156287314,False,Thursday,False,1705.8366425130846,0
517,517,2023-06-02,1357.641369034788,220.67334265604347,False,Friday,False,1578.3147116908317,0
518,518,2023-06-03,1740.535623457599,182.9799691628768,True,Saturday,False,1923.515592620476,0
519,519,2023-06-04,1828.080684087186,202.5416137011537,True,Sunday,False,2030.6222977883397,0
520,520,2023-06-05,1717.1031815272245,199.91784156635885,False,Monday,False,1917.0210230935834,0
521,521,2023-06-06,1723.7371861014883,266.3008057713981,False,Tuesday,False,1990.0379918728863,0
522,522,2023-06-07,1464.0465582500328,230.1212872316246,False,Wednesday,False,1694.1678454816574,0
523,523,2023-06-08,1416.223069015795,267.1179600577948,False,Thursday,False,1683.3410290735899,0
524,524,2023-06-09,1464.3828902467492,227.10222530372448,False,Friday,False,1691.4851155504737,0
525,525,2023-06-10,1491.696680295713,125.85353698006443,True,Saturday,False,1617.5502172757774,0
526,526,2023-06-11,1685.6166964587842,131.17372686350512,True,Sunday,False,1816.7904233222894,0
527,527,2023-06-12,1833.2278453423955,251.44254839984143,False,Monday,False,2084.670393742237,0
528,528,2023-06-13,1554.2011163230177,257.79167505164446,False,Tuesday,False,1811.9927913746621,0
529,529,2023-06-14,1377.4303335936645,222.87050124686772,False,Wednesday,False,1600.3008348405322,0
530,530,2023-06-15,1296.356034055089,269.1577737633212,False,Thursday,False,1565.51380781841,0
531,531,2023-06-16,1448.1649067842227,200.1543981319312,False,Friday,False,1648.319304916154,0
532,532,2023-06-17,1713.766642647133,178.0176060405805,True,Saturday,False,1891.7842486877134,0
533,533,2023-06-18,1646.5669383534114,143.6695140071263,True,Sunday,False,1790.2364523605377,0
534,534,2023-06-19,1730.1833311737755,230.44491676593523,False,Monday,False,1960.6282479397107,0
535,535,2023-06-20,1718.7846273337468,251.42196013949243,False,Tuesday,False,1970.2065874732393,0
536,536,2023-06-21,1404.3191117764495,224.18759904148143,False,Wednesday,False,1628.506710817931,0
537,537,2023-06-22,1389.7765370190189,238.46333367310524,False,Thursday,False,1628.239870692124,0
538,538,2023-06-23,1318.8354593627805,280.18878427643324,False,Friday,False,1599.0242436392136,0
539,539,2023-06-24,1577.1470012313853,162.69324391430553,True,Saturday,False,1739.840245145691,0
540,540,2023-06-25,1691.8681211875628,205.07076336195425,True,Sunday,False,1896.938884549517,0
541,541,2023-06-26,1848.374294921296,216.10879436027147,False,Monday,False,2064.4830892815676,0
542,542,2023-06-27,1684.8189884388237,265.8941253374585,False,Tuesday,False,1950.7131137762822,0
543,543,2023-06-28,1647.881778245627,293.247058619737,False,Wednesday,False,1941.128836865364,0
544,544,2023-06-29,1384.5145981478909,175.8506649961813,False,Thursday,False,1560.3652631440723,0
545,545,2023-06-30,1431.709623317631,226.0931423358857,False,Friday,False,1657.8027656535166,0
546,546,2023-07-01,1592.9849329097883,197.3121638154162,True,Saturday,False,1790.2970967252045,0
547,547,2023-07-02,1634.118794951674,323.9086384187102,True,Sunday,False,1958.0274333703842,0
548,548,2023-07-03,1757.2247724296149,411.1343762011393,False,Monday,False,2168.359148630754,0
549,549,2023-07-04,1580.0459796898897,381.88044439852536,False,Tuesday,True,1961.926424088415,1
550,550,2023-07-05,1518.5695740470962,402.597693624187,False,Wednesday,False,1921.1672676712833,0
551,551,2023-07-06,1553.638596021949,245.3296829382376,False,Thursday,False,1798.9682789601866,0
552,552,2023-07-07,1387.787588232666,285.0334618497942,False,Friday,False,1672.8210500824603,0
553,553,2023-07-08,1727.313490923288,187.6326252990364,True,Saturday,False,1914.9461162223245,0
554,554,2023-07-09,1802.5162693790528,190.12807986225607,True,Sunday,False,1992.6443492413089,0
555,555,2023-07-10,1749.1648116964916,237.643691016326,False,Monday,False,1986.8085027128177,0
556,556,2023-07-11,1421.2380570523676,235.3718132778252,False,Tuesday,False,1656.6098703301927,0
557,557,2023-07-12,1369.3342791018365,237.02325436541136,False,Wednesday,False,1606.3575334672478,0
558,558,2023-07-13,1441.0547702024762,261.8335642713489,False,Thursday,False,1702.8883344738251,0
559,559,2023-07-14,1371.7618839938414,237.3704655753921,False,Friday,False,1609.1323495692334,0
560,560,2023-07-15,1450.0501025829944,188.6932457068924,True,Saturday,False,1638.7433482898869,0
561,561,2023-07-16,1659.916888033727,242.26202395936315,True,Sunday,False,1902.1789119930902,0
562,562,2023-07-17,1790.5488531598082,276.13374110295075,False,Monday,False,2066.682594262759,0
563,563,2023-07-18,1628.689032344201,240.2192940349648,False,Tuesday,False,1868.9083263791658,0
564,564,2023-07-19,1423.4976256191658,286.0364176649184,False,Wednesday,False,1709.5340432840842,0
565,565,2023-07-20,1324.462815480737,237.75773880935347,False,Thursday,False,1562.2205542900904,0
566,566,2023-07-21,1338.6299056454438,188.8562639446644,False,Friday,False,1527.4861695901081,0
567,567,2023-07-22,1479.1347629590753,149.75741067247787,True,Saturday,False,1628.892173631553,0
568,568,2023-07-23,1808.6669326194688,123.87624236922431,True,Sunday,False,1932.543174988693,0
569,569,2023-07-24,1662.0500927503597,239.45459547876075,False,Monday,False,1901.5046882291203,0
570,570,2023-07-25,1652.671435537021,250.55255137568656,False,Tuesday,False,1903.2239869127075,0
571,571,2023-07-26,1487.0642038578744,300.2931193682585,False,Wednesday,False,1787.3573232261328,0
572,572,2023-07-27,1405.5159942001617,259.80782121292486,False,Thursday,False,1665.3238154130865,0
573,573,2023-07-28,1335.565712303705,243.42698413573407,False,Friday,False,1578.992696439439,0
574,574,2023-07-29,1587.7831310064291,204.88216743550467,True,Saturday,False,1792.6652984419338,0
575,575,2023-07-30,1684.815995560143,113.66594072976343,True,Sunday,False,1798.4819362899063,0
576,576,2023-07-31,1642.451591100228,257.068436743257,False,Monday,False,1899.520027843485,0
577,577,2023-08-01,1608.5800315271883,273.125955816609,False,Tuesday,False,1881.7059873437975,0
578,578,2023-08-02,1259.2585569998116,205.6424126266048,False,Wednesday,False,1464.9009696264163,0
579,579,2023-08-03,1425.6772902150667,284.31262129620785,False,Thursday,False,1709.9899115112746,0
580,580,2023-08-04,1341.0111806337316,260.15489222483245,False,Friday,False,1601.166072858564,0
581,581,2023-08-05,1509.4290620364798,167.54136258297595,True,Saturday,False,1676.9704246194558,0
582,582,2023-08-06,1718.8634522060586,198.98345598318852,True,Sunday,False,1917.8469081892472,0
583,583,2023-08-07,1698.924966143868,318.12078573413186,False,Monday,False,2017.045751878,0
584,584,2023-08-08,1602.1252109287525,255.45598765175487,False,Tuesday,False,1857.5811985805074,0
585,585,2023-08-09,1361.8558871880796,257.4466175890101,False,Wednesday,False,1619.3025047770898,0
586,586,2023-08-10,1432.190066685641,236.21917301379267,False,Thursday,False,1668.4092396994338,0
